date,time,temp(c),salinity(ppt),conduct(mS/cm),velocity(m/sec),datetime,,
11/26/2022,10:00,11.87,27.36,31.94,1487.06,11/26/2022 10:00:00,,
11/26/2022,10:30,11.87,28.38,33.02,1488.31,11/26/2022 10:30:00,,
11/26/2022,11:00,11.9,27.98,32.62,1487.93,11/26/2022 11:00:00,,
11/26/2022,11:30,11.93,28.31,32.99,1488.45,11/26/2022 11:30:00,,
11/26/2022,12:00,11.96,28.38,33.09,1488.64,11/26/2022 12:00:00,,
11/26/2022,12:30,12,29.02,33.8,1489.54,11/26/2022 12:30:00,,
11/26/2022,13:00,12,28.41,33.14,1488.79,11/26/2022 13:00:00,,
11/26/2022,13:30,12.06,28.14,32.92,1488.69,11/26/2022 13:30:00,,
11/26/2022,14:00,12.06,28.52,33.32,1489.15,11/26/2022 14:00:00,,
11/26/2022,14:30,12.09,27.51,32.27,1488.02,11/26/2022 14:30:00,,
11/26/2022,15:00,12.12,23.96,28.49,1483.82,11/26/2022 15:00:00,,
11/26/2022,15:30,12.16,27.72,32.55,1488.51,11/26/2022 15:30:00,,
11/26/2022,16:00,12.16,27.44,32.24,1488.16,11/26/2022 16:00:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
11/26/2022,22:00,11.87,21,25.12,1479.32,11/26/2022 22:00:00,,
11/26/2022,22:30,11.87,22.78,27.05,1481.48,11/26/2022 22:30:00,,
11/26/2022,23:00,11.9,15.66,19.23,1472.93,11/26/2022 23:00:00,,
11/26/2022,23:30,11.9,28.4,33.07,1488.45,11/26/2022 23:30:00,,
11/27/2022,0:00,11.87,29.03,33.69,1489.09,11/27/2022 0:00:00,,
11/27/2022,0:30,11.8,29.39,34.02,1489.31,11/27/2022 0:30:00,,
11/27/2022,1:00,11.74,29.7,34.29,1489.47,11/27/2022 1:00:00,,
11/27/2022,1:30,11.77,29.68,34.29,1489.55,11/27/2022 1:30:00,,
11/27/2022,2:00,11.77,29.68,34.29,1489.55,11/27/2022 2:00:00,,
11/27/2022,2:30,11.77,29.84,34.47,1489.76,11/27/2022 2:30:00,,
11/27/2022,3:00,11.77,29.65,34.27,1489.52,11/27/2022 3:00:00,,
11/27/2022,3:30,11.77,29.48,34.09,1489.32,11/27/2022 3:30:00,,
11/27/2022,4:00,11.77,29.87,34.49,1489.78,11/27/2022 4:00:00,,
11/27/2022,4:30,11.74,29.32,33.89,1489,11/27/2022 4:30:00,,
11/27/2022,5:00,11.74,29.72,34.32,1489.5,11/27/2022 5:00:00,,
11/27/2022,5:30,11.74,30.11,34.72,1489.97,11/27/2022 5:30:00,,
11/27/2022,6:00,11.74,30.13,34.74,1490,11/27/2022 6:00:00,,
11/27/2022,6:30,11.74,29.63,34.22,1489.38,11/27/2022 6:30:00,,
11/27/2022,7:00,11.74,29.6,34.19,1489.35,11/27/2022 7:00:00,,
11/27/2022,7:30,11.74,29.68,34.27,1489.44,11/27/2022 7:30:00,,
11/27/2022,8:00,11.74,29.6,34.19,1489.35,11/27/2022 8:00:00,,
11/27/2022,8:30,11.74,28.57,33.11,1488.09,11/27/2022 8:30:00,,
11/27/2022,9:00,11.71,29.7,34.27,1489.36,11/27/2022 9:00:00,,
11/27/2022,9:30,11.71,29.6,34.17,1489.24,11/27/2022 9:30:00,,
11/27/2022,10:00,11.74,29.96,34.57,1489.79,11/27/2022 10:00:00,,
11/27/2022,10:30,11.74,29.99,34.59,1489.82,11/27/2022 10:30:00,,
11/27/2022,11:00,11.77,29.07,33.67,1488.82,11/27/2022 11:00:00,,
11/27/2022,11:30,11.77,27.76,32.29,1487.21,11/27/2022 11:30:00,,
11/27/2022,12:00,11.8,28.07,32.64,1487.71,11/27/2022 12:00:00,,
11/27/2022,12:30,11.8,25.57,30,1484.66,11/27/2022 12:30:00,,
11/27/2022,13:00,11.84,27.24,31.79,1486.8,11/27/2022 13:00:00,,
11/27/2022,13:30,11.87,27.28,31.86,1486.97,11/27/2022 13:30:00,,
11/27/2022,14:00,11.87,28.67,33.32,1488.66,11/27/2022 14:00:00,,
11/27/2022,14:30,11.9,28.09,32.74,1488.07,11/27/2022 14:30:00,,
11/27/2022,15:00,11.93,25.96,30.51,1485.59,11/27/2022 15:00:00,,
11/27/2022,15:30,11.84,27.16,31.71,1486.71,11/27/2022 15:30:00,,
11/27/2022,16:00,11.84,27.83,32.41,1487.53,11/27/2022 16:00:00,,
11/27/2022,16:30,11.87,27.02,31.59,1486.65,11/27/2022 16:30:00,,
11/27/2022,17:00,11.96,26.96,31.59,1486.91,11/27/2022 17:00:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
11/27/2022,23:30,11.84,27.74,32.31,1487.41,11/27/2022 23:30:00,,
11/28/2022,0:00,11.84,27.57,32.14,1487.21,11/28/2022 0:00:00,,
11/28/2022,0:30,11.84,29.29,33.94,1489.3,11/28/2022 0:30:00,,
11/28/2022,1:00,11.84,28.38,32.99,1488.2,11/28/2022 1:00:00,,
11/28/2022,1:30,11.84,28.81,33.44,1488.72,11/28/2022 1:30:00,,
11/28/2022,2:00,11.84,28.83,33.47,1488.75,11/28/2022 2:00:00,,
11/28/2022,2:30,11.84,29.34,33.99,1489.36,11/28/2022 2:30:00,,
11/28/2022,3:00,11.84,30.06,34.75,1490.24,11/28/2022 3:00:00,,
11/28/2022,3:30,11.84,28.95,33.59,1488.9,11/28/2022 3:30:00,,
11/28/2022,4:00,11.8,29.15,33.77,1489.02,11/28/2022 4:00:00,,
11/28/2022,4:30,11.8,28.52,33.12,1488.26,11/28/2022 4:30:00,,
11/28/2022,5:00,11.77,29.24,33.84,1489.02,11/28/2022 5:00:00,,
11/28/2022,5:30,11.77,28.4,32.96,1488,11/28/2022 5:30:00,,
11/28/2022,6:00,11.74,28.93,33.49,1488.53,11/28/2022 6:00:00,,
11/28/2022,6:30,11.74,28.93,33.49,1488.53,11/28/2022 6:30:00,,
11/28/2022,7:00,11.74,29.22,33.79,1488.88,11/28/2022 7:00:00,,
11/28/2022,7:30,11.74,29.05,33.62,1488.68,11/28/2022 7:30:00,,
11/28/2022,8:00,11.74,28.57,33.11,1488.09,11/28/2022 8:00:00,,
11/28/2022,8:30,11.74,28.64,33.19,1488.18,11/28/2022 8:30:00,,
11/28/2022,9:00,11.74,28.31,32.84,1487.77,11/28/2022 9:00:00,,
11/28/2022,9:30,11.74,28.48,33.01,1487.98,11/28/2022 9:30:00,,
11/28/2022,10:00,11.74,28.24,32.76,1487.68,11/28/2022 10:00:00,,
11/28/2022,10:30,11.77,28.43,32.99,1488.03,11/28/2022 10:30:00,,
11/28/2022,11:00,11.77,28.38,32.94,1487.97,11/28/2022 11:00:00,,
11/28/2022,11:30,11.8,28.5,33.09,1488.23,11/28/2022 11:30:00,,
11/28/2022,12:00,11.84,28.69,33.32,1488.57,11/28/2022 12:00:00,,
11/28/2022,12:30,11.87,27.64,32.24,1487.41,11/28/2022 12:30:00,,
11/28/2022,13:00,11.9,28.79,33.47,1488.91,11/28/2022 13:00:00,,
11/28/2022,13:30,11.9,28.02,32.67,1487.99,11/28/2022 13:30:00,,
11/28/2022,14:00,11.93,28.36,33.04,1488.5,11/28/2022 14:00:00,,
11/28/2022,14:30,11.96,28.24,32.94,1488.47,11/28/2022 14:30:00,,
11/28/2022,15:00,12,28.95,33.72,1489.45,11/28/2022 15:00:00,,
11/28/2022,15:30,12,26.44,31.06,1486.39,11/28/2022 15:30:00,,
11/28/2022,16:00,12.03,26.79,31.46,1486.93,11/28/2022 16:00:00,,
11/28/2022,16:30,12,29.45,34.25,1490.06,11/28/2022 16:30:00,,
11/28/2022,17:00,12,27.69,32.39,1487.92,11/28/2022 17:00:00,,
11/28/2022,17:30,12,28.43,33.17,1488.81,11/28/2022 17:30:00,,
11/28/2022,18:00,11.96,27.45,32.11,1487.52,11/28/2022 18:00:00,,
11/28/2022,18:30,11.93,26.69,31.29,1486.48,11/28/2022 18:30:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
11/28/2022,23:30,11.77,20.05,24.02,1477.81,11/28/2022 23:30:00,,
11/29/2022,0:00,11.77,10.99,13.84,1466.77,11/29/2022 0:00:00,,
11/29/2022,0:30,11.77,11.32,14.21,1467.17,11/29/2022 0:30:00,,
11/29/2022,1:00,11.77,20.98,25.04,1478.95,11/29/2022 1:00:00,,
11/29/2022,1:30,11.77,20.07,24.05,1477.84,11/29/2022 1:30:00,,
11/29/2022,2:00,11.74,29.24,33.82,1488.91,11/29/2022 2:00:00,,
11/29/2022,2:30,11.74,29.46,34.04,1489.18,11/29/2022 2:30:00,,
11/29/2022,3:00,11.74,29.7,34.29,1489.47,11/29/2022 3:00:00,,
11/29/2022,3:30,11.74,29.05,33.62,1488.68,11/29/2022 3:30:00,,
11/29/2022,4:00,11.74,29.94,34.54,1489.76,11/29/2022 4:00:00,,
11/29/2022,4:30,11.71,29.03,33.56,1488.54,11/29/2022 4:30:00,,
11/29/2022,5:00,11.71,28.67,33.19,1488.1,11/29/2022 5:00:00,,
11/29/2022,5:30,11.71,29.72,34.29,1489.39,11/29/2022 5:30:00,,
11/29/2022,6:00,11.71,29.94,34.52,1489.65,11/29/2022 6:00:00,,
11/29/2022,6:30,11.71,29.41,33.97,1489.01,11/29/2022 6:30:00,,
11/29/2022,7:00,11.68,29.36,33.89,1488.83,11/29/2022 7:00:00,,
11/29/2022,7:30,11.68,29.44,33.96,1488.92,11/29/2022 7:30:00,,
11/29/2022,8:00,11.64,28.57,33.04,1487.75,11/29/2022 8:00:00,,
11/29/2022,8:30,11.61,29.87,34.36,1489.23,11/29/2022 8:30:00,,
11/29/2022,9:00,11.61,29.37,33.84,1488.61,11/29/2022 9:00:00,,
11/29/2022,9:30,11.61,28.81,33.26,1487.93,11/29/2022 9:30:00,,
11/29/2022,10:00,11.64,27.04,31.43,1485.88,11/29/2022 10:00:00,,
11/29/2022,10:30,11.64,27.21,31.61,1486.09,11/29/2022 10:30:00,,
11/29/2022,11:00,11.64,26.13,30.47,1484.78,11/29/2022 11:00:00,,
11/29/2022,11:30,11.71,24.24,28.51,1482.7,11/29/2022 11:30:00,,
11/29/2022,12:00,11.74,21.89,26.01,1479.94,11/29/2022 12:00:00,,
11/29/2022,12:30,11.8,25.69,30.13,1484.81,11/29/2022 12:30:00,,
11/29/2022,13:00,11.8,23.73,28.03,1482.42,11/29/2022 13:00:00,,
11/29/2022,13:30,11.87,23.6,27.93,1482.48,11/29/2022 13:30:00,,
11/29/2022,14:00,11.87,24.42,28.82,1483.49,11/29/2022 14:00:00,,
11/29/2022,14:30,11.87,24.56,28.97,1483.66,11/29/2022 14:30:00,,
11/29/2022,15:00,11.87,24.4,28.79,1483.46,11/29/2022 15:00:00,,
11/29/2022,15:30,11.87,25.06,29.5,1484.26,11/29/2022 15:30:00,,
11/29/2022,16:00,11.87,24.85,29.27,1484,11/29/2022 16:00:00,,
11/29/2022,16:30,11.84,24.37,28.74,1483.31,11/29/2022 16:30:00,,
11/29/2022,17:00,11.8,25.15,29.55,1484.14,11/29/2022 17:00:00,,
11/29/2022,17:30,11.77,24.6,28.94,1483.36,11/29/2022 17:30:00,,
11/29/2022,18:00,11.74,22.78,26.97,1481.03,11/29/2022 18:00:00,,
11/29/2022,18:30,11.74,20.44,24.43,1478.17,11/29/2022 18:30:00,,
11/29/2022,19:00,11.71,23.06,27.25,1481.26,11/29/2022 19:00:00,,
11/29/2022,19:30,11.71,23.11,27.3,1481.31,11/29/2022 19:30:00,,
11/29/2022,20:00,11.68,23.91,28.13,1482.17,11/29/2022 20:00:00,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
11/29/2022,23:30,11.55,28.6,32.98,1487.44,11/29/2022 23:30:00,,
11/30/2022,0:00,11.55,27.99,32.36,1486.71,11/30/2022 0:00:00,,
11/30/2022,0:30,11.55,27.66,32.01,1486.3,11/30/2022 0:30:00,,
11/30/2022,1:00,11.52,25.27,29.46,1483.26,11/30/2022 1:00:00,,
11/30/2022,1:30,11.55,24.34,28.51,1482.25,11/30/2022 1:30:00,,
11/30/2022,2:00,11.58,26.73,31.05,1485.27,11/30/2022 2:00:00,,
11/30/2022,2:30,11.55,26.08,30.35,1484.37,11/30/2022 2:30:00,,
11/30/2022,3:00,11.58,24.82,29.04,1482.95,11/30/2022 3:00:00,,
11/30/2022,3:30,11.58,25.27,29.52,1483.5,11/30/2022 3:30:00,,
11/30/2022,4:00,11.58,26.06,30.35,1484.46,11/30/2022 4:00:00,,
11/30/2022,4:30,11.58,26.65,30.98,1485.19,11/30/2022 4:30:00,,
11/30/2022,5:00,11.58,26.13,30.42,1484.54,11/30/2022 5:00:00,,
11/30/2022,5:30,11.61,25.27,29.54,1483.61,11/30/2022 5:30:00,,
11/30/2022,6:00,11.61,26.7,31.05,1485.36,11/30/2022 6:00:00,,
11/30/2022,6:30,11.58,26.51,30.82,1485.01,11/30/2022 6:30:00,,
11/30/2022,7:00,11.58,25.29,29.54,1483.53,11/30/2022 7:00:00,,
11/30/2022,7:30,11.55,25.55,29.79,1483.73,11/30/2022 7:30:00,,
11/30/2022,8:00,11.55,24.58,28.76,1482.54,11/30/2022 8:00:00,,
11/30/2022,8:30,11.55,25.65,29.89,1483.85,11/30/2022 8:30:00,,
11/30/2022,9:00,11.55,26.53,30.82,1484.92,11/30/2022 9:00:00,,
11/30/2022,9:30,11.55,29.05,33.46,1488,11/30/2022 9:30:00,,
11/30/2022,10:00,11.55,29.39,33.81,1488.42,11/30/2022 10:00:00,,
11/30/2022,10:30,11.55,28.62,33.01,1487.47,11/30/2022 10:30:00,,
11/30/2022,11:00,11.55,29.51,33.94,1488.56,11/30/2022 11:00:00,,
11/30/2022,11:30,11.61,29.68,34.16,1488.99,11/30/2022 11:30:00,,
11/30/2022,12:00,11.68,30.21,34.77,1489.86,11/30/2022 12:00:00,,
11/30/2022,12:30,11.74,29.94,34.54,1489.76,11/30/2022 12:30:00,,
11/30/2022,13:00,11.77,30.25,34.89,1490.25,11/30/2022 13:00:00,,
11/30/2022,13:30,11.8,29.51,34.14,1489.46,11/30/2022 13:30:00,,
11/30/2022,14:00,11.8,29.05,33.67,1488.9,11/30/2022 14:00:00,,
11/30/2022,14:30,11.8,29.99,34.64,1490.04,11/30/2022 14:30:00,,
11/30/2022,15:00,11.8,29.89,34.54,1489.93,11/30/2022 15:00:00,,
11/30/2022,15:30,11.8,29.58,34.22,1489.54,11/30/2022 15:30:00,,
11/30/2022,16:00,11.77,29.46,34.07,1489.29,11/30/2022 16:00:00,,
11/30/2022,16:30,11.77,30.04,34.67,1489.99,11/30/2022 16:30:00,,
11/30/2022,17:00,11.74,29.2,33.77,1488.85,11/30/2022 17:00:00,,
11/30/2022,17:30,11.74,29.75,34.34,1489.53,11/30/2022 17:30:00,,
11/30/2022,18:00,11.74,28.24,32.76,1487.68,11/30/2022 18:00:00,,
11/30/2022,18:30,11.71,29.24,33.79,1488.8,11/30/2022 18:30:00,,
11/30/2022,19:00,11.71,27.02,31.46,1486.08,11/30/2022 19:00:00,,
11/30/2022,19:30,11.68,29.7,34.24,1489.25,11/30/2022 19:30:00,,
11/30/2022,20:00,11.68,30.33,34.89,1490.01,11/30/2022 20:00:00,,
11/30/2022,20:30,11.68,27.37,31.81,1486.41,11/30/2022 20:30:00,,
11/30/2022,21:00,11.64,25.21,29.49,1483.65,11/30/2022 21:00:00,,
11/30/2022,21:30,11.64,26.39,30.75,1485.1,11/30/2022 21:30:00,,
11/30/2022,22:00,11.64,26.08,30.42,1484.72,11/30/2022 22:00:00,,
11/30/2022,22:30,11.61,22.98,27.09,1480.81,11/30/2022 22:30:00,,
11/30/2022,23:00,11.61,22.6,26.69,1480.35,11/30/2022 23:00:00,,
11/30/2022,23:30,11.61,23,27.12,1480.84,11/30/2022 23:30:00,,
12/1/2022,0:00,11.58,24.84,29.06,1482.98,12/01/2022 0:00:00,,
12/1/2022,0:30,11.61,25.39,29.67,1483.76,12/01/2022 0:30:00,,
12/1/2022,1:00,11.61,24.23,28.43,1482.34,12/01/2022 1:00:00,,
12/1/2022,1:30,11.61,22.29,26.36,1479.98,12/01/2022 1:30:00,,
12/1/2022,2:00,11.61,22.25,26.31,1479.92,12/01/2022 2:00:00,,
12/1/2022,2:30,11.58,23.02,27.12,1480.75,12/01/2022 2:30:00,,
12/1/2022,3:00,11.58,21.75,25.75,1479.19,12/01/2022 3:00:00,,
12/1/2022,3:30,11.55,23.51,27.62,1481.23,12/01/2022 3:30:00,,
12/1/2022,4:00,11.55,23.91,28.05,1481.73,12/01/2022 4:00:00,,
12/1/2022,4:30,11.55,24.44,28.61,1482.36,12/01/2022 4:30:00,,
12/1/2022,5:00,11.55,25.51,29.74,1483.67,12/01/2022 5:00:00,,
12/1/2022,5:30,11.55,24.94,29.14,1482.97,12/01/2022 5:30:00,,
12/1/2022,6:00,11.55,27.68,32.03,1486.33,12/01/2022 6:00:00,,
12/1/2022,6:30,11.55,29.46,33.89,1488.5,12/01/2022 6:30:00,,
12/1/2022,7:00,11.55,29.61,34.04,1488.68,12/01/2022 7:00:00,,
12/1/2022,7:30,11.55,29.8,34.24,1488.92,12/01/2022 7:30:00,,
12/1/2022,8:00,11.55,29.7,34.14,1488.8,12/01/2022 8:00:00,,
12/1/2022,8:30,11.58,29.22,33.66,1488.32,12/01/2022 8:30:00,,
12/1/2022,9:00,11.58,28.84,33.26,1487.85,12/01/2022 9:00:00,,
12/1/2022,9:30,11.61,29.03,33.49,1488.2,12/01/2022 9:30:00,,
12/1/2022,10:00,11.61,29.37,33.84,1488.61,12/01/2022 10:00:00,,
12/1/2022,10:30,11.58,29.08,33.51,1488.15,12/01/2022 10:30:00,,
12/1/2022,11:00,11.61,28.79,33.24,1487.91,12/01/2022 11:00:00,,
12/1/2022,11:30,11.61,27.85,32.26,1486.76,12/01/2022 11:30:00,,
12/1/2022,12:00,11.61,28.79,33.24,1487.91,12/01/2022 12:00:00,,
12/1/2022,12:30,11.61,29.29,33.76,1488.52,12/01/2022 12:30:00,,
12/1/2022,13:00,11.61,28.14,32.56,1487.11,12/01/2022 13:00:00,,
12/1/2022,13:30,11.61,28.52,32.96,1487.58,12/01/2022 13:30:00,,
12/1/2022,14:00,11.61,28.02,32.43,1486.97,12/01/2022 14:00:00,,
12/1/2022,14:30,11.58,29.58,34.04,1488.76,12/01/2022 14:30:00,,
12/1/2022,15:00,11.61,29.2,33.66,1488.4,12/01/2022 15:00:00,,
12/1/2022,15:30,11.58,29.29,33.74,1488.41,12/01/2022 15:30:00,,
12/1/2022,16:00,11.58,29.29,33.74,1488.41,12/01/2022 16:00:00,,
12/1/2022,16:30,11.58,28.14,32.53,1487,12/01/2022 16:30:00,,
12/1/2022,17:00,11.55,29.49,33.91,1488.53,12/01/2022 17:00:00,,
12/1/2022,17:30,11.55,28.88,33.28,1487.8,12/01/2022 17:30:00,,
12/1/2022,18:00,11.55,28.23,32.61,1487,12/01/2022 18:00:00,,
12/1/2022,18:30,11.52,28.72,33.08,1487.48,12/01/2022 18:30:00,,
12/1/2022,19:00,11.52,29.27,33.66,1488.16,12/01/2022 19:00:00,,
12/1/2022,19:30,11.48,28.45,32.78,1487.04,12/01/2022 19:30:00,,
12/1/2022,20:00,11.48,28.86,33.21,1487.54,12/01/2022 20:00:00,,
12/1/2022,20:30,11.48,25.6,29.79,1483.55,12/01/2022 20:30:00,,
12/1/2022,21:00,11.45,29.85,34.21,1488.64,12/01/2022 21:00:00,,
12/1/2022,21:30,11.45,27.7,31.98,1486.01,12/01/2022 21:30:00,,
12/1/2022,22:00,11.42,29.27,33.58,1487.82,12/01/2022 22:00:00,,
12/1/2022,22:30,11.42,28.89,33.18,1487.34,12/01/2022 22:30:00,,
12/1/2022,23:00,11.42,29.08,33.38,1487.58,12/01/2022 23:00:00,,
12/1/2022,23:30,11.39,27.9,32.13,1486.02,12/01/2022 23:30:00,,
12/2/2022,0:00,11.39,24.23,28.28,1481.54,12/02/2022 0:00:00,,
12/2/2022,0:30,11.35,28.47,32.7,1486.61,12/02/2022 0:30:00,,
12/2/2022,1:00,11.35,27.56,31.75,1485.49,12/02/2022 1:00:00,,
12/2/2022,1:30,11.35,28.38,32.6,1486.5,12/02/2022 1:30:00,,
12/2/2022,2:00,11.35,25.92,30.04,1483.49,12/02/2022 2:00:00,,
12/2/2022,2:30,11.35,26.72,30.87,1484.46,12/02/2022 2:30:00,,
12/2/2022,3:00,11.35,27.24,31.42,1485.11,12/02/2022 3:00:00,,
12/2/2022,3:30,11.35,26.14,30.27,1483.76,12/02/2022 3:30:00,,
12/2/2022,4:00,11.35,27.58,31.77,1485.52,12/02/2022 4:00:00,,
12/2/2022,4:30,11.32,26.21,30.32,1483.73,12/02/2022 4:30:00,,
12/2/2022,5:00,11.29,29.74,33.96,1487.93,12/02/2022 5:00:00,,
12/2/2022,5:30,11.29,29.76,33.98,1487.96,12/02/2022 5:30:00,,
12/2/2022,6:00,11.32,29.66,33.91,1487.95,12/02/2022 6:00:00,,
12/2/2022,6:30,11.35,29.69,33.96,1488.1,12/02/2022 6:30:00,,
12/2/2022,7:00,11.35,29.59,33.86,1487.98,12/02/2022 7:00:00,,
12/2/2022,7:30,11.35,29.64,33.91,1488.04,12/02/2022 7:30:00,,
12/2/2022,8:00,11.35,28.89,33.13,1487.12,12/02/2022 8:00:00,,
12/2/2022,8:30,11.32,28.18,32.38,1486.14,12/02/2022 8:30:00,,
12/2/2022,9:00,11.32,26.93,31.07,1484.61,12/02/2022 9:00:00,,
12/2/2022,9:30,11.32,29.37,33.61,1487.6,12/02/2022 9:30:00,,
12/2/2022,10:00,11.29,28.89,33.08,1486.89,12/02/2022 10:00:00,,
12/2/2022,10:30,11.29,29.4,33.6,1487.51,12/02/2022 10:30:00,,
12/2/2022,11:00,11.26,27.36,31.47,1484.91,12/02/2022 11:00:00,,
12/2/2022,11:30,11.26,29.49,33.68,1487.52,12/02/2022 11:30:00,,
12/2/2022,12:00,11.29,29.59,33.81,1487.75,12/02/2022 12:00:00,,
12/2/2022,12:30,11.32,29.42,33.66,1487.66,12/02/2022 12:30:00,,
12/2/2022,13:00,11.35,28.89,33.13,1487.12,12/02/2022 13:00:00,,
12/2/2022,13:30,11.42,28.72,33.01,1487.14,12/02/2022 13:30:00,,
12/2/2022,14:00,11.42,28.06,32.33,1486.34,12/02/2022 14:00:00,,
12/2/2022,14:30,11.45,28.31,32.61,1486.75,12/02/2022 14:30:00,,
12/2/2022,15:00,11.45,28.45,32.76,1486.93,12/02/2022 15:00:00,,
12/2/2022,15:30,11.42,23.57,27.6,1480.84,12/02/2022 15:30:00,,
12/2/2022,16:00,11.42,28.47,32.76,1486.84,12/02/2022 16:00:00,,
12/2/2022,16:30,11.39,28.93,33.21,1487.29,12/02/2022 16:30:00,,
12/2/2022,17:00,11.39,28.02,32.25,1486.17,12/02/2022 17:00:00,,
12/2/2022,17:30,11.35,27.29,31.47,1485.17,12/02/2022 17:30:00,,
12/2/2022,18:00,11.35,26.98,31.15,1484.78,12/02/2022 18:00:00,,
12/2/2022,18:30,11.35,27.39,31.57,1485.28,12/02/2022 18:30:00,,
12/2/2022,19:00,11.32,25.78,29.86,1483.2,12/02/2022 19:00:00,,
12/2/2022,19:30,11.32,26.95,31.1,1484.64,12/02/2022 19:30:00,,
12/2/2022,20:00,11.29,27.72,31.87,1485.47,12/02/2022 20:00:00,,
12/2/2022,20:30,11.29,28.57,32.75,1486.5,12/02/2022 20:30:00,,
12/2/2022,21:00,11.26,28.11,32.25,1485.82,12/02/2022 21:00:00,,
12/2/2022,21:30,11.26,27.68,31.8,1485.29,12/02/2022 21:30:00,,
12/2/2022,22:00,11.26,28.26,32.4,1486,12/02/2022 22:00:00,,
12/2/2022,22:30,11.23,27.8,31.9,1485.32,12/02/2022 22:30:00,,
12/2/2022,23:00,11.23,26.71,30.77,1483.99,12/02/2022 23:00:00,,
12/2/2022,23:30,11.23,25.7,29.71,1482.76,12/02/2022 23:30:00,,
12/3/2022,0:00,11.23,23.26,27.14,1479.77,12/03/2022 0:00:00,,
12/3/2022,0:30,11.19,20.92,24.62,1476.79,12/03/2022 0:30:00,,
12/3/2022,1:00,11.19,24.4,28.32,1481.05,12/03/2022 1:00:00,,
12/3/2022,1:30,11.19,27.26,31.32,1484.56,12/03/2022 1:30:00,,
12/3/2022,2:00,11.19,26.93,30.97,1484.14,12/03/2022 2:00:00,,
12/3/2022,2:30,11.19,26.13,30.14,1483.17,12/03/2022 2:30:00,,
12/3/2022,3:00,11.19,27.12,31.17,1484.38,12/03/2022 3:00:00,,
12/3/2022,3:30,11.19,27.92,32,1485.36,12/03/2022 3:30:00,,
12/3/2022,4:00,11.19,28.6,32.7,1486.19,12/03/2022 4:00:00,,
12/3/2022,4:30,11.19,28.16,32.25,1485.65,12/03/2022 4:30:00,,
12/3/2022,5:00,11.19,29.11,33.23,1486.81,12/03/2022 5:00:00,,
12/3/2022,5:30,11.23,28.18,32.3,1485.8,12/03/2022 5:30:00,,
12/3/2022,6:00,11.23,29.2,33.35,1487.05,12/03/2022 6:00:00,,
12/3/2022,6:30,11.23,28.98,33.13,1486.78,12/03/2022 6:30:00,,
12/3/2022,7:00,11.23,28.28,32.4,1485.92,12/03/2022 7:00:00,,
12/3/2022,7:30,11.23,29.01,33.15,1486.81,12/03/2022 7:30:00,,
12/3/2022,8:00,11.23,28.77,32.9,1486.51,12/03/2022 8:00:00,,
12/3/2022,8:30,11.23,29.49,33.65,1487.4,12/03/2022 8:30:00,,
12/3/2022,9:00,11.23,29.71,33.88,1487.67,12/03/2022 9:00:00,,
12/3/2022,9:30,11.23,29.35,33.5,1487.23,12/03/2022 9:30:00,,
12/3/2022,10:00,11.26,29.27,33.45,1487.25,12/03/2022 10:00:00,,
12/3/2022,10:30,11.26,29.76,33.95,1487.85,12/03/2022 10:30:00,,
12/3/2022,11:00,11.26,29.79,33.98,1487.88,12/03/2022 11:00:00,,
12/3/2022,11:30,11.29,29.76,33.98,1487.96,12/03/2022 11:30:00,,
12/3/2022,12:00,11.29,29.47,33.68,1487.6,12/03/2022 12:00:00,,
12/3/2022,12:30,11.32,28.67,32.88,1486.74,12/03/2022 12:30:00,,
12/3/2022,13:00,11.35,29.69,33.96,1488.1,12/03/2022 13:00:00,,
12/3/2022,13:30,11.39,29.05,33.33,1487.44,12/03/2022 13:30:00,,
12/3/2022,14:00,11.39,29.44,33.73,1487.91,12/03/2022 14:00:00,,
